target_id	length	eff_length	est_counts	tpm
PaeAG1_00001	1539	1399.69	8129	54.4837
PaeAG1_00002	1104	964.695	7580	73.7127
PaeAG1_00003	1110	970.695	5188	50.1395
PaeAG1_00004	2421	2281.69	12948	53.2363
PaeAG1_00005	774	634.695	1081	15.978
PaeAG1_00006	537	397.695	712	16.7955
PaeAG1_00007	1707	1567.69	3177	19.0116
PaeAG1_00008	2058	1918.69	1881	9.19699
PaeAG1_00009	948	808.695	707	8.20158
PaeAG1_00010	552	412.695	166	3.77348
PaeAG1_00011	888	748.695	1861	23.3187
PaeAG1_00012	267	127.734	619	45.4617
PaeAG1_00013	654	514.695	391	7.12672
PaeAG1_00014	273	133.715	498	34.9391
PaeAG1_00015	318	178.695	875	45.9366
PaeAG1_00016	1374	1234.69	1505	11.4351
PaeAG1_00017	1305	1165.69	761	6.12439
PaeAG1_00018	945	805.695	649	7.55678
PaeAG1_00019	507	367.695	5546	141.5
PaeAG1_00020	1026	886.695	2212	23.4031
PaeAG1_00021	1089	949.695	173	1.70893
PaeAG1_00022	558	418.695	855	19.1572
PaeAG1_00023	978	838.695	1071	11.9798
PaeAG1_00024	918	778.695	425	5.12017
PaeAG1_00025	825	685.695	343	4.69274
PaeAG1_00026	987	847.695	688	7.61398
PaeAG1_00027	1287	1147.69	588	4.80633
PaeAG1_00028	603	463.695	177	3.581
PaeAG1_00029	1554	1414.69	257	1.70425
PaeAG1_00030	924	784.695	141	1.6857
PaeAG1_00031	1512	1372.69	355	2.42615
PaeAG1_00032	900	760.695	449	5.53731
PaeAG1_00033	378	238.695	455	17.8826
PaeAG1_00034	366	226.695	181	7.49031
PaeAG1_00035	624	484.695	172	3.32907
PaeAG1_00036	807	667.695	512	7.19374
PaeAG1_00037	1209	1069.69	705	6.1829
PaeAG1_00038	888	748.695	354	4.43569
PaeAG1_00039	216	77.5877	17196	2079.2
PaeAG1_00040	222	83.3952	63466	7139.42
PaeAG1_00041	1689	1549.69	1159.81	7.02105
PaeAG1_00042	10293	10153.7	2825.57	2.61063
PaeAG1_00043	174	40.9553	149.913	34.3395
PaeAG1_00044	3309	3169.69	2750.15	8.13958
PaeAG1_00045	282	142.695	911.5	59.9254
PaeAG1_00046	282	142.695	911.5	59.9254
PaeAG1_00047	222	83.3952	222	24.9732
PaeAG1_00048	693	553.695	191.556	3.24555
PaeAG1_00049	693	553.695	135.133	2.28956
PaeAG1_00050	2574	2434.69	3105	11.9641
PaeAG1_00051	486	346.695	1704.01	46.1092
PaeAG1_00052	693	553.695	198.398	3.36147
PaeAG1_00053	396	256.695	555	20.2833
PaeAG1_00054	1254	1114.69	380	3.19809
PaeAG1_00055	132	17.869	80	42.0003
PaeAG1_00056	1374	1234.69	998	7.58287
PaeAG1_00057	687	547.695	221	3.78544
PaeAG1_00058	354	214.695	118	5.15612
PaeAG1_00059	666	526.695	502	8.94144
PaeAG1_00060	384	244.695	517	19.8211
PaeAG1_00061	1662	1522.69	1552	9.56184
PaeAG1_00062	141	21.2836	1761	776.208
PaeAG1_00063	138	20.0455	1319	617.292
PaeAG1_00064	1833	1693.69	521	2.88579
PaeAG1_00065	429	289.695	239	7.73963
PaeAG1_00066	549	409.695	102	2.33562
PaeAG1_00067	507	367.695	486	12.3997
PaeAG1_00068	921	781.695	70	0.840086
PaeAG1_00069	888	748.695	102	1.27808
PaeAG1_00070	705	565.695	101	1.67495
PaeAG1_00071	426	286.695	8951	292.897
PaeAG1_00072	234	95.0687	872	86.0482
PaeAG1_00073	438	298.695	910	28.5809
PaeAG1_00074	417	277.695	400	13.5131
PaeAG1_00075	1128	988.695	725	6.87921
PaeAG1_00076	984	844.695	505	5.6086
PaeAG1_00077	666	526.695	261	4.64884
PaeAG1_00078	543	403.695	424	9.85316
PaeAG1_00079	2046	1906.69	7277	35.8042
PaeAG1_00080	276	136.695	2405	165.054
PaeAG1_00081	1059	919.695	448	4.5698
PaeAG1_00082	915	775.695	6266	75.7814
PaeAG1_00083	1713	1573.69	2652	15.8094
PaeAG1_00084	1200	1060.69	428	3.78544
PaeAG1_00085	720	580.695	375	6.05824
PaeAG1_00086	1893	1753.69	1067	5.70786
PaeAG1_00087	729	589.695	386	6.14077
PaeAG1_00088	681	541.695	487	8.43407
PaeAG1_00089	3531	3391.69	2211	6.11554
